date,account_number,amount,type,memo,account_currency,account_type,account_name,category_main,category_sub,category_sub2,details,data_source
2022-06-07,ACCOUNT_CURRENT,-3.95,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-07,ACCOUNT_CURRENT,-6.05,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-08,ACCOUNT_CURRENT,-13.61,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-08,ACCOUNT_CURRENT,-75.98,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-06-08,ACCOUNT_CURRENT,-83.87,DD,EDF ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2022-06-08,ACCOUNT_CURRENT,-8.51,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-09,ACCOUNT_CURRENT,-28.48,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-09,ACCOUNT_CURRENT,-40.52,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-06-09,ACCOUNT_CURRENT,-8.54,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-10,ACCOUNT_CURRENT,-13.31,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-10,ACCOUNT_CURRENT,-15.96,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-06-10,ACCOUNT_CURRENT,-10.15,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-10,ACCOUNT_CURRENT,-28.53,PAYMENT,ROSE AND CROWN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-06-10,ACCOUNT_CURRENT,-13.12,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2022-06-10,ACCOUNT_CURRENT,-26.07,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-11,ACCOUNT_AMEX,-100.96,PAYMENT,HONEST BURGER,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2022-06-11,ACCOUNT_CURRENT,-4.16,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-11,ACCOUNT_CURRENT,-150.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2022-06-11,ACCOUNT_CURRENT,-8.01,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-11,ACCOUNT_CURRENT,-130.27,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-06-12,ACCOUNT_CURRENT,-48.53,DD,SKY DIGITAL,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2022-06-13,ACCOUNT_AMEX,-80.86,PAYMENT,UBER EATS HELP.UBER.COM,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2022-06-13,ACCOUNT_CURRENT,-9.78,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-13,ACCOUNT_CURRENT,-83.95,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2022-06-13,ACCOUNT_CURRENT,-41.85,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2022-06-14,ACCOUNT_CURRENT,-22.83,PAYMENT,FITZROY TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-06-14,ACCOUNT_CURRENT,-9.85,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-15,ACCOUNT_CURRENT,-71.48,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-06-15,ACCOUNT_CURRENT,-15.83,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-06-15,ACCOUNT_CURRENT,-29.83,DD,O2 UK LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2022-06-15,ACCOUNT_CURRENT,-8.32,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2022-06-16,ACCOUNT_CURRENT,-37.89,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-06-16,ACCOUNT_CURRENT,-8.33,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-16,ACCOUNT_CURRENT,-23.00,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-16,ACCOUNT_CURRENT,-34.81,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-17,ACCOUNT_AMEX,-48.19,PAYMENT,TORTILLA EUSTON,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2022-06-17,ACCOUNT_CURRENT,-9.55,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-17,ACCOUNT_CURRENT,-17.15,DD,THE ECONOMIST,£,Current Account,Current,Leisure,subscription,newspapers,,synthetic
2022-06-18,ACCOUNT_CURRENT,-10.11,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-18,ACCOUNT_CURRENT,-12.25,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-06-18,ACCOUNT_CURRENT,-101.96,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2022-06-18,ACCOUNT_CURRENT,-6.02,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-18,ACCOUNT_CURRENT,-103.92,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-06-18,ACCOUNT_CURRENT,-129.42,PAYMENT,UNIQLO UK LTD,£,Current Account,Current,Shopping,Clothes,,,synthetic
2022-06-19,ACCOUNT_CURRENT,-4.58,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-19,ACCOUNT_CURRENT,-14.90,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-06-20,ACCOUNT_CURRENT,-13.40,PAYMENT,BOOTH POLAROID UK 6461,£,Current Account,Current,Missing,,,,synthetic
2022-06-20,ACCOUNT_CURRENT,-45.04,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2022-06-20,ACCOUNT_CURRENT,-16.50,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2022-06-21,ACCOUNT_CURRENT,-14.18,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-22,ACCOUNT_CURRENT,-73.85,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-06-22,ACCOUNT_CURRENT,-7.52,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2022-06-22,ACCOUNT_CURRENT,-28.74,PAYMENT,ROYAL OAK PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-06-22,ACCOUNT_CURRENT,-13.51,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-22,ACCOUNT_CURRENT,-17.19,PAYMENT,UDEMY ONLINE COURSE,£,Current Account,Current,Leisure,entertainment,,,synthetic
2022-06-23,ACCOUNT_CURRENT,-41.36,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-06-23,ACCOUNT_CURRENT,-76.59,PAYMENT,TESCO PAY AT PUMP,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2022-06-24,ACCOUNT_CURRENT,5227.10,FPI,COMPANY_C SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2022-06-24,ACCOUNT_CURRENT,-12.12,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-06-24,ACCOUNT_CURRENT,-5.53,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-24,ACCOUNT_CURRENT,-13.57,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-24,ACCOUNT_CURRENT,-4.27,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-25,ACCOUNT_CURRENT,-8.10,PAYMENT,DISNEY+ SUBSCRIPTION 5653,£,Current Account,Current,Missing,,,,synthetic
2022-06-25,ACCOUNT_CURRENT,-24.75,PAYMENT,Prince Of Wales,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-06-25,ACCOUNT_CURRENT,-6.76,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-25,ACCOUNT_CURRENT,-92.25,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-06-26,ACCOUNT_CURRENT,-4.34,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-06-26,ACCOUNT_CURRENT,-14.28,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-26,ACCOUNT_CURRENT,-55.32,PAYMENT,HOMEBASE LTD,£,Current Account,Current,Shopping,Household,DIY,,synthetic
2022-06-26,ACCOUNT_CURRENT,-518.76,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2022-06-26,ACCOUNT_CURRENT,-12.87,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-26,ACCOUNT_SAVINGS,518.76,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2022-06-27,ACCOUNT_CURRENT,-22.18,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2022-06-27,ACCOUNT_CURRENT,-52.31,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2022-06-27,ACCOUNT_CURRENT,-13.71,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-28,ACCOUNT_BARCLAYCARD,-93.22,PAYMENT,UNIQLO UK LTD,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2022-06-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2022-06-28,ACCOUNT_CURRENT,-12.12,PAYMENT,WHSMITH STATION 7693,£,Current Account,Current,Missing,,,,synthetic
2022-06-29,ACCOUNT_CURRENT,-32.81,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-29,ACCOUNT_CURRENT,-99.00,PAYMENT,CHIPOTLE LONDON,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-06-29,ACCOUNT_CURRENT,-70.99,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-06-29,ACCOUNT_CURRENT,-79.21,PAYMENT,HOMESENSE LONDON,£,Current Account,Current,Shopping,Household,,,synthetic
2022-06-30,ACCOUNT_CURRENT,-34.51,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-06-30,ACCOUNT_CURRENT,-10.08,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-06-30,ACCOUNT_CURRENT,-39.90,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-06-30,ACCOUNT_SAVINGS,209.04,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2022-07-01,ACCOUNT_CURRENT,-1420.00,DD,ACCORD MORTGAGES LTD,£,Current Account,Current,House,Mortgage,,,synthetic
2022-07-01,ACCOUNT_CURRENT,-47.61,PAYMENT,FITZROY TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-07-01,ACCOUNT_CURRENT,-10.06,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-01,ACCOUNT_CURRENT,-10.11,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-07-02,ACCOUNT_CURRENT,-102.47,PAYMENT,NAKED WINES UK,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2022-07-02,ACCOUNT_CURRENT,-50.46,DD,ONELIFE FITNESS,£,Current Account,Current,Leisure,sport,gym,,synthetic
2022-07-02,ACCOUNT_CURRENT,-99.57,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-07-02,ACCOUNT_CURRENT,-50.46,PAYMENT,THE SHIP TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-07-02,ACCOUNT_CURRENT,-8.01,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-03,ACCOUNT_CURRENT,-10.64,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2022-07-03,ACCOUNT_CURRENT,-6.99,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-03,ACCOUNT_CURRENT,-10.28,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-03,ACCOUNT_CURRENT,-255.49,PAYMENT,SPECSAVERS OPTICAL,£,Current Account,Current,Health,Eyecare,glasses,,synthetic
2022-07-04,ACCOUNT_CURRENT,-197.03,DD,BARNET BOROUGH COU,£,Current Account,Current,Bills,utilities,council tax,,synthetic
2022-07-04,ACCOUNT_CURRENT,-37.75,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2022-07-05,ACCOUNT_AMEX,230.01,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2022-07-05,ACCOUNT_BARCLAYCARD,93.22,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2022-07-05,ACCOUNT_CURRENT,-230.01,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2022-07-05,ACCOUNT_CURRENT,-93.22,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2022-07-05,ACCOUNT_CURRENT,-14.56,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-05,ACCOUNT_CURRENT,-13.78,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-06,ACCOUNT_CURRENT,-45.00,DD,AFFINITY WATER LTD,£,Current Account,Current,Bills,utilities,water,,synthetic
2022-07-06,ACCOUNT_CURRENT,-70.40,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-07-06,ACCOUNT_CURRENT,-10.67,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-06,ACCOUNT_CURRENT,-17.92,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2022-07-07,ACCOUNT_CURRENT,3.02,CR,BLUE REWARDS,£,Current Account,Current,Bills,Bank Fees,,,synthetic
2022-07-07,ACCOUNT_CURRENT,-40.62,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-07-08,ACCOUNT_CURRENT,-78.49,DD,EDF ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2022-07-08,ACCOUNT_CURRENT,-10.77,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-09,ACCOUNT_BARCLAYCARD,-96.14,PAYMENT,CURRYS DIGITAL,£,Credit Card,Barclaycard,Shopping,electronics,camera,,synthetic
2022-07-09,ACCOUNT_CURRENT,-14.65,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-09,ACCOUNT_CURRENT,-93.91,PAYMENT,PADELLA RESTAURANT 5888,£,Current Account,Current,Missing,,,,synthetic
2022-07-09,ACCOUNT_CURRENT,-75.05,PAYMENT,PETROL EXPRESS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2022-07-10,ACCOUNT_CURRENT,-6.20,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-07-10,ACCOUNT_CURRENT,-9.26,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-10,ACCOUNT_CURRENT,-13.27,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2022-07-11,ACCOUNT_CURRENT,-14.59,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-11,ACCOUNT_CURRENT,-6.04,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-11,ACCOUNT_CURRENT,-5.34,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-11,ACCOUNT_CURRENT,-48.74,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2022-07-12,ACCOUNT_CURRENT,-25.73,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-07-12,ACCOUNT_CURRENT,-12.48,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-12,ACCOUNT_CURRENT,-10.26,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-12,ACCOUNT_CURRENT,-6.47,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2022-07-12,ACCOUNT_CURRENT,-47.39,DD,SKY DIGITAL,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2022-07-13,ACCOUNT_CURRENT,-4.47,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-13,ACCOUNT_CURRENT,-70.58,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-07-13,ACCOUNT_CURRENT,-10.12,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-13,ACCOUNT_CURRENT,-50.80,PAYMENT,PIZZA EXPRESS,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-07-13,ACCOUNT_CURRENT,-72.45,PAYMENT,UNIQLO UK LTD,£,Current Account,Current,Shopping,Clothes,,,synthetic
2022-07-14,ACCOUNT_CURRENT,-6.21,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-14,ACCOUNT_CURRENT,-40.72,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-07-15,ACCOUNT_CURRENT,-4.29,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-15,ACCOUNT_CURRENT,-8.57,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-15,ACCOUNT_CURRENT,-29.11,DD,H3G HUTCHINSON 3G,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2022-07-15,ACCOUNT_CURRENT,-23.66,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2022-07-16,ACCOUNT_CURRENT,-14.24,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-16,ACCOUNT_CURRENT,-107.61,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-07-16,ACCOUNT_CURRENT,-28.52,PAYMENT,THE WOODMAN PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-07-17,ACCOUNT_AMEX,-74.78,PAYMENT,DISHOOM SHOREDITCH 4837,£,Credit Card,Amex,Missing,,,,synthetic
2022-07-17,ACCOUNT_AMEX,-73.30,PAYMENT,UBER EATS HELP.UBER.COM,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2022-07-17,ACCOUNT_CURRENT,-17.32,DD,THE ECONOMIST,£,Current Account,Current,Leisure,subscription,newspapers,,synthetic
2022-07-18,ACCOUNT_CURRENT,-87.46,PAYMENT,EBAY UK,£,Current Account,Current,Shopping,Household,,,synthetic
2022-07-18,ACCOUNT_CURRENT,-72.11,PAYMENT,EBAY UK,£,Current Account,Current,Shopping,Household,,,synthetic
2022-07-18,ACCOUNT_CURRENT,-81.66,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2022-07-18,ACCOUNT_CURRENT,-49.37,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2022-07-20,ACCOUNT_CURRENT,-100.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2022-07-20,ACCOUNT_CURRENT,-74.96,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-07-20,ACCOUNT_CURRENT,-10.15,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-20,ACCOUNT_CURRENT,-16.60,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2022-07-21,ACCOUNT_BARCLAYCARD,-43.79,PAYMENT,PIZZA EXPRESS,£,Credit Card,Barclaycard,Leisure,food/drinks,restaurant,,synthetic
2022-07-21,ACCOUNT_CURRENT,-6.66,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-21,ACCOUNT_CURRENT,-12.03,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-21,ACCOUNT_CURRENT,-39.62,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-07-21,ACCOUNT_CURRENT,-30.29,PAYMENT,THE OLD NICK,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-07-21,ACCOUNT_CURRENT,-47.51,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2022-07-22,ACCOUNT_CURRENT,-10.75,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2022-07-22,ACCOUNT_CURRENT,-16.27,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-23,ACCOUNT_CURRENT,-21.12,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2022-07-23,ACCOUNT_CURRENT,-95.37,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-07-23,ACCOUNT_CURRENT,-14.22,PAYMENT,UDEMY ONLINE COURSE,£,Current Account,Current,Leisure,entertainment,,,synthetic
2022-07-24,ACCOUNT_CURRENT,-9.69,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-07-25,ACCOUNT_CURRENT,5227.65,FPI,COMPANY_C SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2022-07-25,ACCOUNT_CURRENT,-4.92,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2022-07-25,ACCOUNT_CURRENT,-49.57,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2022-07-25,ACCOUNT_CURRENT,-7.96,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-25,ACCOUNT_CURRENT,-89.22,PAYMENT,TESCO PFS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2022-07-26,ACCOUNT_CURRENT,-541.64,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2022-07-26,ACCOUNT_SAVINGS,541.64,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2022-07-27,ACCOUNT_CURRENT,-40.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2022-07-27,ACCOUNT_CURRENT,-9.20,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-27,ACCOUNT_CURRENT,-73.96,TFR,CLEANER_C,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2022-07-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2022-07-28,ACCOUNT_CURRENT,-5.65,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2022-07-28,ACCOUNT_CURRENT,-38.75,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2022-07-29,ACCOUNT_CURRENT,-11.76,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2022-07-29,ACCOUNT_CURRENT,-17.88,PAYMENT,HARRYS DELI,£,Current Account,Current,Shopping,Groceries,,,synthetic
2022-07-30,ACCOUNT_CURRENT,-101.37,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2022-07-31,ACCOUNT_CURRENT,-21.21,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2022-07-31,ACCOUNT_SAVINGS,210.89,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2022-08-01,ACCOUNT_BARCLAYCARD,-106.36,PAYMENT,FRANCO MANCA,£,Credit Card,Barclaycard,Leisure,food/drinks,restaurant,,synthetic
2022-08-01,ACCOUNT_CURRENT,-1420.00,DD,ACCORD MORTGAGES LTD,£,Current Account,Current,House,Mortgage,,,synthetic
2022-08-01,ACCOUNT_CURRENT,-47.24,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
